time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T09:59:26.640Z,35.8773346,-117.7083359,5.91,3.75,mw,49,36,0.08259,0.18,ci,ci38461311,2019-07-07T10:01:08.532Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.59,,6,reviewed,ci,ci
2019-07-06T09:57:34.860Z,35.9511681,-117.704834,1.92,3.08,ml,38,42,0.0851,0.13,ci,ci38461295,2019-07-07T00:51:26.847Z,"18km E of Little Lake, CA",earthquake,0.19,0.48,0.253,23,reviewed,ci,ci
2019-07-06T09:56:50.180Z,35.8455,-117.7673333,20.9,2.47,ml,16,69,0.03692,0.29,ci,ci38461279,2019-07-06T10:00:31.581Z,"16km SE of Little Lake, CA",earthquake,0.73,1.25,0.167,26,automatic,ci,ci
2019-07-06T09:56:06.080Z,35.7693333,-117.5758333,6.75,2.47,ml,18,82,0.04955,0.18,ci,ci38461263,2019-07-06T10:01:01.391Z,"16km W of Searles Valley, CA",earthquake,0.35,0.71,0.177,26,automatic,ci,ci
2019-07-06T09:54:42.480Z,35.9076667,-117.7301667,4.38,2.75,ml,23,41,0.08234,0.14,ci,ci38461239,2019-07-06T20:45:49.178Z,"16km ESE of Little Lake, CA",earthquake,0.22,0.57,0.148,26,automatic,ci,ci
2019-07-06T09:53:36.030Z,35.9288333,-117.3335,12.03,2.58,ml,9,103,0.05557,0.2,ci,ci38461215,2019-07-06T18:14:27.162Z,"19km NNE of Trona, CA",earthquake,0.69,0.78,0.186,42,reviewed,ci,ci
2019-07-06T09:52:12.710Z,35.8968333,-117.7198333,6.76,2.68,ml,25,39,0.09518,0.15,ci,ci38461199,2019-07-06T10:02:48.910Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.62,0.176,27,automatic,ci,ci
2019-07-06T09:51:16.600Z,35.7803345,-117.6015015,16.97,3.14,ml,15,137,0.03548,0.18,ci,ci38461191,2019-07-07T00:52:03.645Z,"18km W of Searles Valley, CA",earthquake,0.92,1.26,0.34,28,reviewed,ci,ci
2019-07-06T09:50:43.330Z,35.7021675,-117.5913315,2.88,3.07,ml,29,77,0.1134,0.22,ci,ci38461183,2019-07-07T00:52:10.726Z,"12km NE of Ridgecrest, CA",earthquake,0.31,1.35,0.2,21,reviewed,ci,ci
2019-07-06T09:50:37.560Z,35.905,-117.6926667,3.04,2.63,ml,9,88,0.05487,0.05,ci,ci38461175,2019-07-11T18:49:37.059Z,"20km E of Little Lake, CA",earthquake,0.18,0.93,0.085,5,reviewed,ci,ci
2019-07-06T09:49:33.340Z,35.8921661,-117.7193298,6.94,3.3,ml,44,44,0.09127,0.15,ci,ci38461159,2019-07-06T20:41:50.401Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.48,0.183,22,reviewed,ci,ci
2019-07-06T09:48:29.770Z,35.8779984,-117.7161636,2.09,3.41,ml,51,34,0.0798,0.2,ci,ci38461151,2019-07-06T22:39:22.452Z,"18km ESE of Little Lake, CA",earthquake,0.17,0.4,0.242,19,reviewed,ci,ci
2019-07-06T09:47:16.610Z,35.7463341,-117.5758362,1.99,2.63,ml,16,74,0.152,0.12,ci,ci38461135,2019-07-06T20:41:35.412Z,"16km W of Searles Valley, CA",earthquake,0.33,0.75,0.196,8,automatic,ci,ci
2019-07-06T09:46:39.950Z,35.8063316,-117.6275024,2.8,3.34,ml,48,51,0.02612,0.2,ci,ci38461127,2019-07-06T19:35:39.792Z,"21km WNW of Searles Valley, CA",earthquake,0.18,0.37,0.206,20,reviewed,ci,ci
2019-07-06T09:46:17.720Z,35.7393333,-117.4785,3.88,2.52,ml,19,82,0.1232,0.22,ci,ci38461119,2019-07-06T09:50:04.899Z,"7km WSW of Searles Valley, CA",earthquake,0.37,1.16,0.14,28,automatic,ci,ci
2019-07-06T09:45:33.771Z,-27.8049,-176.2172,10,5,mb,,76,2.08,0.65,us,us70004cbt,2019-07-06T10:18:24.040Z,"231km NE of Raoul Island, New Zealand",earthquake,5.7,1.8,0.105,29,reviewed,us,us
2019-07-06T09:44:29.848Z,-6.2601,154.7226,43.34,5.5,mww,,37,3.273,1.3,us,us70004cat,2019-07-06T10:05:00.040Z,"84km W of Panguna, Papua New Guinea",earthquake,8,4.9,0.071,19,reviewed,us,us
2019-07-06T09:43:02.070Z,35.8251667,-117.6466667,7.88,2.73,ml,28,37,0.04104,0.22,ci,ci38461079,2019-07-06T18:00:47.598Z,"23km WNW of Searles Valley, CA",earthquake,0.32,0.92,0.159,25,automatic,ci,ci
2019-07-06T09:41:51.050Z,35.9128333,-117.7306667,4.33,2.6,ml,25,38,0.07949,0.15,ci,ci38461063,2019-07-06T09:53:07.090Z,"16km E of Little Lake, CA",earthquake,0.23,0.6,0.177,24,automatic,ci,ci
2019-07-06T09:40:44.830Z,35.9023333,-117.7281667,2.85,2.57,ml,20,60,0.08651,0.2,ci,ci38461055,2019-07-06T20:41:20.233Z,"16km ESE of Little Lake, CA",earthquake,0.3,0.72,0.139,26,automatic,ci,ci
2019-07-06T09:39:26.300Z,35.5745,-117.5125,6.67,2.83,ml,9,93,0.04271,0.19,ci,ci38461047,2019-07-07T02:02:19.617Z,"16km ESE of Ridgecrest, CA",earthquake,0.52,1.07,0.224,34,reviewed,ci,ci
2019-07-06T09:39:06.540Z,35.8258333,-117.6515,1.63,2.54,ml,17,73,0.04502,0.21,ci,ci38461039,2019-07-06T09:43:02.445Z,"23km N of Ridgecrest, CA",earthquake,0.34,0.56,0.236,27,automatic,ci,ci
2019-07-06T09:38:30.700Z,35.8566667,-117.6283333,6.47,2.66,ml,20,67,0.08178,0.27,ci,ci38461031,2019-07-06T19:34:44.275Z,"22km WNW of Searles Valley, CA",earthquake,0.51,1.43,0.14,26,automatic,ci,ci
2019-07-06T09:36:39.400Z,35.8688316,-117.7050018,4.32,3.24,ml,31,55,0.1218,0.18,ci,ci38461023,2019-07-06T19:39:54.357Z,"20km ESE of Little Lake, CA",earthquake,0.29,1.26,0.248,22,reviewed,ci,ci
2019-07-06T09:35:49.750Z,35.9011667,-117.7016667,2.66,2.7,ml,23,44,0.08816,0.17,ci,ci38461015,2019-07-06T22:37:27.860Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.4,0.116,27,automatic,ci,ci
2019-07-06T09:34:27.970Z,35.8846667,-117.7108333,4.61,3.51,mlr,20,51,0.07994,0.23,ci,ci38461007,2019-07-07T09:51:05.470Z,"19km ESE of Little Lake, CA",earthquake,0.35,0.77,0.134,10,reviewed,ci,ci
2019-07-06T09:33:59.770Z,35.8903333,-117.725,3.78,3.57,mlr,34,57,0.0878,0.22,ci,ci38460999,2019-07-07T09:48:39.416Z,"17km ESE of Little Lake, CA",earthquake,0.2,0.66,0.135,131,reviewed,ci,ci
2019-07-06T09:33:25.100Z,35.8751678,-117.7220001,7.68,3.33,ml,31,38,0.07504,0.18,ci,ci38460991,2019-07-06T19:35:53.339Z,"18km ESE of Little Lake, CA",earthquake,0.3,0.87,0.319,22,reviewed,ci,ci
2019-07-06T09:30:41.240Z,35.9098333,-117.7323333,4.15,4.49,mw,64,36,0.0766,0.13,ci,ci38460983,2019-07-10T23:10:28.136Z,"16km E of Little Lake, CA",earthquake,0.09,0.24,,6,reviewed,ci,ci
2019-07-06T09:29:20.970Z,35.8815,-117.7173333,5.64,4.7,ml,57,35,0.0824,0.14,ci,ci38460975,2019-07-11T01:18:42.909Z,"18km ESE of Little Lake, CA",earthquake,0.14,0.47,0.246,35,reviewed,ci,ci
2019-07-06T09:28:28.980Z,35.898,-117.7271667,3.95,4.89,mw,67,37,0.0896,0.16,ci,ci38460967,2019-07-08T02:16:43.744Z,"17km ESE of Little Lake, CA",earthquake,0.13,0.38,,6,reviewed,ci,ci
2019-07-06T09:27:59.860Z,35.947834,-117.7426682,2.65,2.95,ml,21,64,0.06089,0.14,ci,ci38460959,2019-07-07T00:52:22.518Z,"15km E of Little Lake, CA",earthquake,0.31,0.51,0.178,4,reviewed,ci,ci
2019-07-06T09:27:08.530Z,35.6155014,-117.5846634,9.91,3.53,ml,53,32,0.1039,0.19,ci,ci38460951,2019-07-07T09:28:40.335Z,"8km E of Ridgecrest, CA",earthquake,0.18,0.42,0.287,17,reviewed,ci,ci
2019-07-06T09:26:57.910Z,35.8928333,-117.7165,1.8,2.74,ml,25,38,0.09283,0.25,ci,ci38460943,2019-07-06T09:30:44.763Z,"18km ESE of Little Lake, CA",earthquake,0.34,0.62,0.172,18,automatic,ci,ci
2019-07-06T09:24:23.270Z,35.7999992,-117.6315002,3.21,3.59,mw,36,54,0.1088,0.23,ci,ci38460927,2019-07-07T09:25:57.044Z,"20km NNE of Ridgecrest, CA",earthquake,0.29,0.99,,4,reviewed,ci,ci
2019-07-06T09:23:41.610Z,36.0616684,-117.8525009,1.1,3.01,ml,37,54,0.05583,0.16,ci,ci38460911,2019-07-07T00:53:26.092Z,"9km ENE of Coso Junction, CA",earthquake,0.21,0.32,0.24,25,reviewed,ci,ci
2019-07-06T09:21:23.010Z,35.7475014,-117.5709991,3.99,3.13,ml,40,44,0.07142,0.18,ci,ci38460895,2019-07-07T00:53:40.467Z,"15km W of Searles Valley, CA",earthquake,0.2,0.64,0.248,23,reviewed,ci,ci
2019-07-06T09:20:59.370Z,35.8741684,-117.7236633,6.69,3.07,ml,38,32,0.07354,0.16,ci,ci38460887,2019-07-07T00:53:46.834Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.57,0.246,21,reviewed,ci,ci
2019-07-06T09:19:40.700Z,35.9026667,-117.6958333,1.98,2.48,ml,13,50,0.1093,0.15,ci,ci38460871,2019-07-09T21:54:34.467Z,"19km E of Little Lake, CA",earthquake,0.25,0.47,0.088,26,automatic,ci,ci
2019-07-06T09:19:18.600Z,35.8258333,-117.65,4.2,2.71,ml,27,38,0.04383,0.2,ci,ci38460863,2019-07-06T09:30:18.240Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.62,0.199,25,automatic,ci,ci
2019-07-06T09:17:44.770Z,35.7126667,-117.5276667,12.19,2.74,ml,21,76,0.1175,0.23,ci,ci38460855,2019-07-06T09:21:41.715Z,"13km WSW of Searles Valley, CA",earthquake,0.44,1.04,0.183,25,automatic,ci,ci
2019-07-06T09:16:35.070Z,35.9146667,-117.7125,2.98,2.56,ml,26,43,0.09213,0.21,ci,ci38460839,2019-07-06T09:20:22.598Z,"18km E of Little Lake, CA",earthquake,0.28,1.57,0.178,25,automatic,ci,ci
2019-07-06T09:15:42.560Z,35.8695,-117.6895,3.42,2.49,ml,15,50,0.092,0.31,ci,ci38460831,2019-07-06T09:19:38.785Z,"21km ESE of Little Lake, CA",earthquake,0.51,1.95,0.141,26,automatic,ci,ci
2019-07-06T09:14:51.090Z,35.9125,-117.7346667,3.13,2.81,ml,20,46,0.07678,0.19,ci,ci38460823,2019-07-06T09:18:36.776Z,"16km E of Little Lake, CA",earthquake,0.32,1.27,0.245,25,automatic,ci,ci
2019-07-06T09:12:39.550Z,35.7693329,-117.4974976,6.86,2.97,ml,25,142,0.09357,0.51,ci,ci38460791,2019-07-07T00:54:03.256Z,"8km W of Searles Valley, CA",earthquake,0.98,2.57,0.35,21,reviewed,ci,ci
2019-07-06T09:11:58.680Z,35.9113333,-117.7466667,4.46,2.5,ml,23,48,0.06903,0.22,ci,ci38460783,2019-07-06T09:15:45.723Z,"15km E of Little Lake, CA",earthquake,0.38,0.92,0.19,25,automatic,ci,ci
2019-07-06T09:08:03.370Z,35.882,-117.7298355,4.56,3.41,ml,43,39,0.07862,0.18,ci,ci38460743,2019-07-06T22:21:10.188Z,"17km ESE of Little Lake, CA",earthquake,0.22,0.61,0.302,20,reviewed,ci,ci
2019-07-06T09:07:10.470Z,35.7366667,-117.5683333,6.85,2.66,ml,24,66,0.08239,0.21,ci,ci38460735,2019-07-06T09:11:05.141Z,"15km WSW of Searles Valley, CA",earthquake,0.3,0.89,0.094,25,automatic,ci,ci
2019-07-06T09:06:21.770Z,35.6713333,-117.4720001,2.85,3.38,ml,49,56,0.08502,0.16,ci,ci38460727,2019-07-06T19:34:29.008Z,"12km SSW of Searles Valley, CA",earthquake,0.18,0.41,0.238,18,reviewed,ci,ci
2019-07-06T09:04:10.730Z,35.8473333,-117.6775,3.58,2.59,ml,13,75,0.07224,0.25,ci,ci38460695,2019-07-06T09:08:09.849Z,"23km ESE of Little Lake, CA",earthquake,0.49,1.36,0.099,26,automatic,ci,ci
2019-07-06T09:04:03.090Z,35.7068333,-117.5576667,11.01,2.5,ml,18,73,0.1134,0.22,ci,ci38460687,2019-07-06T20:38:53.366Z,"14km NE of Ridgecrest, CA",earthquake,0.47,0.94,0.149,7,automatic,ci,ci
2019-07-06T09:03:08.730Z,35.6666679,-117.302002,-0.82,3,ml,23,224,0.1503,0.56,ci,ci38460671,2019-07-07T00:54:52.446Z,"13km SSE of Trona, CA",earthquake,2.3,2.73,0.225,24,reviewed,ci,ci
2019-07-06T09:02:58.400Z,35.9196667,-117.761,7.79,2.8,ml,8,83,0.05474,0.2,ci,ci38460679,2019-07-06T09:07:00.843Z,"13km E of Little Lake, CA",earthquake,0.83,2.04,0.31,19,automatic,ci,ci
2019-07-06T09:02:43.700Z,19.1698,-65.1673,21,2.45,md,4,339,1.2332,0.11,pr,pr2019187007,2019-07-06T13:59:59.619Z,"94km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.05,12.58,0.04,3,reviewed,pr,pr
2019-07-06T09:02:22.200Z,35.5708333,-117.362,4.34,3.03,ml,23,75,0.04583,0.17,ci,ci38460655,2019-07-06T22:21:20.338Z,"22km S of Trona, CA",earthquake,0.23,0.44,0.174,59,reviewed,ci,ci
2019-07-06T09:02:08.840Z,35.5836667,-117.6823333,8.88,2.56,ml,5,222,0.2416,0.13,ci,ci38460663,2019-07-06T09:05:55.838Z,"4km S of Ridgecrest, CA",earthquake,2.1,31.61,0.151,3,automatic,ci,ci
2019-07-06T09:00:56.150Z,35.8981667,-117.7336667,2.83,3.22,ml,17,75,0.08523,0.16,ci,ci38460647,2019-07-06T19:43:08.194Z,"16km ESE of Little Lake, CA",earthquake,0.31,0.57,0.227,13,reviewed,ci,ci
2019-07-06T08:59:57.440Z,35.551,-117.386,4.7,3.96,mw,10,177,0.03134,0.08,ci,ci38460639,2019-07-07T09:04:23.803Z,"24km S of Trona, CA",earthquake,0.32,0.21,,4,reviewed,ci,ci
2019-07-06T08:59:55.970Z,35.6183319,-117.4166641,2.77,4.09,mw,56,47,0.04885,0.36,ci,ci38460631,2019-07-17T00:07:39.231Z,"17km SSW of Trona, CA",earthquake,0.31,0.56,,6,reviewed,ci,ci
2019-07-06T08:59:09.280Z,35.8633333,-117.6728333,2.74,3.26,ml,21,46,0.07747,0.11,ci,ci38460623,2019-07-10T08:54:55.040Z,"23km ESE of Little Lake, CA",earthquake,0.12,0.21,0.112,28,reviewed,ci,ci
2019-07-06T08:58:58.940Z,35.9103333,-117.7301667,2.89,2.51,ml,26,40,0.08102,0.18,ci,ci38460615,2019-07-06T09:09:47.660Z,"16km E of Little Lake, CA",earthquake,0.26,0.74,0.339,23,automatic,ci,ci
2019-07-06T08:57:50.250Z,35.6738333,-117.5416667,8.86,2.71,ml,17,95,0.1086,0.15,ci,ci38460607,2019-07-06T09:01:41.280Z,"14km ENE of Ridgecrest, CA",earthquake,0.35,0.98,0.126,33,automatic,ci,ci
2019-07-06T08:57:08.370Z,35.667,-117.4226667,8.64,2.76,ml,13,152,0.08654,0.32,ci,ci38460599,2019-07-06T20:29:11.697Z,"11km S of Searles Valley, CA",earthquake,1.14,3.06,0.307,26,automatic,ci,ci
2019-07-06T08:56:42.890Z,35.9248333,-117.7128333,4.26,2.54,ml,16,44,0.08855,0.15,ci,ci38460591,2019-07-11T18:59:56.050Z,"18km E of Little Lake, CA",earthquake,0.23,0.52,0.102,23,reviewed,ci,ci
2019-07-06T08:56:33.220Z,35.6463333,-117.4381667,7.28,2.64,ml,11,121,0.06283,0.18,ci,ci37421141,2019-07-11T19:03:04.104Z,"14km SSW of Searles Valley, CA",earthquake,0.38,1.08,0.045,2,reviewed,ci,ci
2019-07-06T08:56:15.390Z,35.8353333,-117.6575,4.73,2.49,ml,14,80,0.05253,0.09,ci,ci38460583,2019-07-06T20:28:55.816Z,"24km N of Ridgecrest, CA",earthquake,0.22,0.41,0.151,26,automatic,ci,ci
2019-07-06T08:50:53.360Z,35.6341667,-117.4318333,5.92,2.57,ml,19,97,0.05361,0.15,ci,ci38460527,2019-07-06T13:46:40.160Z,"15km S of Searles Valley, CA",earthquake,0.31,0.72,0.211,26,automatic,ci,ci
2019-07-06T08:48:28.420Z,35.6561667,-117.5011667,2.66,2.45,ml,22,63,0.07642,0.19,ci,ci38460487,2019-07-06T13:17:27.430Z,"15km SW of Searles Valley, CA",earthquake,0.32,0.7,0.102,25,automatic,ci,ci
2019-07-06T08:46:32.640Z,35.6778336,-117.5970001,5.47,3.3,ml,45,56,0.1258,0.25,ci,ci38460471,2019-07-10T08:44:43.040Z,"10km NE of Ridgecrest, CA",earthquake,0.25,1.17,0.257,20,reviewed,ci,ci
2019-07-06T08:43:09.830Z,35.7006667,-117.5088333,10.49,2.64,ml,16,102,0.1201,0.17,ci,ci38460439,2019-07-06T13:38:23.938Z,"12km SW of Searles Valley, CA",earthquake,0.3,0.76,0.119,32,automatic,ci,ci
2019-07-06T08:42:46.950Z,35.6465,-117.4338333,8.38,2.73,ml,19,94,0.06418,0.14,ci,ci38460431,2019-07-06T20:23:08.895Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.66,0.151,29,automatic,ci,ci
2019-07-06T08:41:33.060Z,35.7029991,-117.5076675,2.43,3.42,ml,54,61,0.122,0.18,ci,ci38460415,2019-07-10T08:40:46.040Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.33,0.263,18,reviewed,ci,ci
2019-07-06T08:40:45.670Z,35.8996667,-117.7041667,5.62,2.82,ml,18,44,0.1034,0.18,ci,ci38460399,2019-07-06T13:37:50.879Z,"19km ESE of Little Lake, CA",earthquake,0.32,1.38,0.142,18,automatic,ci,ci
2019-07-06T08:40:30.700Z,35.6071667,-117.4175,4.23,3.22,ml,9,126,0.04186,0.14,ci,ci38460391,2019-07-10T08:36:31.040Z,"18km S of Trona, CA",earthquake,0.33,0.51,0.418,5,reviewed,ci,ci
2019-07-06T08:39:42.800Z,35.9226685,-117.7115021,1.84,3.12,ml,31,57,0.09021,0.16,ci,ci38460375,2019-07-10T08:33:47.040Z,"18km E of Little Lake, CA",earthquake,0.22,0.35,0.252,24,reviewed,ci,ci
2019-07-06T08:39:03.930Z,35.9141667,-117.7346667,6.66,2.48,ml,17,53,0.076,0.06,ci,ci38460367,2019-07-08T01:33:09.974Z,"16km E of Little Lake, CA",earthquake,0.13,0.33,0.115,15,reviewed,ci,ci
2019-07-06T08:38:41.520Z,35.9675,-117.312,3.97,2.57,ml,16,69,0.07986,0.23,ci,ci38460359,2019-07-06T20:22:36.342Z,"23km NNE of Trona, CA",earthquake,0.5,1.26,0.197,22,automatic,ci,ci
2019-07-06T08:36:48.940Z,35.6776657,-117.4923325,1.31,3.08,ml,23,73,0.09422,0.15,ci,ci38460335,2019-07-10T08:29:07.040Z,"13km SW of Searles Valley, CA",earthquake,0.22,0.48,0.257,26,reviewed,ci,ci
2019-07-06T08:35:25.880Z,35.8133333,-117.637,6.09,2.83,ml,16,59,0.03219,0.16,ci,ci38460319,2019-07-06T08:39:07.378Z,"22km WNW of Searles Valley, CA",earthquake,0.3,0.6,0.128,6,automatic,ci,ci
2019-07-06T08:32:57.550Z,35.639,-117.4913333,3.14,4.56,mw,83,24,0.05751,0.15,ci,ci38460311,2019-07-19T02:23:50.596Z,"16km SSW of Searles Valley, CA",earthquake,0.11,0.27,,6,reviewed,ci,ci
2019-07-06T08:32:49.880Z,35.7176667,-117.5425,7.25,2.63,ml,19,68,0.1076,0.19,ci,ci38460303,2019-07-06T08:36:31.327Z,"14km WSW of Searles Valley, CA",earthquake,0.33,0.93,0.149,8,automatic,ci,ci
2019-07-06T08:32:32.930Z,35.6201667,-117.435,6.42,2.64,ml,21,122,0.04025,0.21,ci,ci38460295,2019-07-06T12:58:34.974Z,"17km S of Searles Valley, CA",earthquake,0.39,0.96,0.132,27,automatic,ci,ci
2019-07-06T08:31:09.330Z,35.8951683,-117.7228317,4.18,3.23,ml,42,43,0.09293,0.15,ci,ci38460279,2019-07-10T08:17:15.040Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.49,0.262,21,reviewed,ci,ci
2019-07-06T08:30:20.280Z,35.6931667,-117.4748333,0.36,2.51,ml,12,104,0.1578,0.26,ci,ci38460271,2019-07-06T08:34:23.162Z,"10km SW of Searles Valley, CA",earthquake,0.63,31.61,0.181,26,automatic,ci,ci
2019-07-06T08:29:10.930Z,35.9263333,-117.6915,0.5,2.97,ml,16,50,0.105,0.18,ci,ci38460263,2019-07-07T00:55:26.221Z,"19km E of Little Lake, CA",earthquake,0.26,0.54,0.171,9,reviewed,ci,ci
2019-07-06T08:28:33.730Z,35.6311684,-117.4071655,2.52,3.51,ml,62,46,0.06323,0.15,ci,ci38460255,2019-07-07T08:29:37.092Z,"15km S of Trona, CA",earthquake,0.15,0.33,0.171,18,reviewed,ci,ci
2019-07-06T08:27:53.200Z,35.8945,-117.726,4.27,2.7,ml,20,41,0.09139,0.24,ci,ci38460247,2019-07-06T08:31:52.246Z,"17km ESE of Little Lake, CA",earthquake,0.38,1.06,0.176,15,automatic,ci,ci
2019-07-06T08:27:53.060Z,35.8988333,-117.7196667,3.71,2.79,ml,10,135,0.09421,0.19,ci,ci38460239,2019-07-11T18:55:44.324Z,"17km ESE of Little Lake, CA",earthquake,0.44,1.36,0.115,4,reviewed,ci,ci
2019-07-06T08:27:32.220Z,35.7996667,-117.5851667,12.05,2.77,ml,13,154,0.01892,0.22,ci,ci38460231,2019-07-06T08:31:13.241Z,"17km WNW of Searles Valley, CA",earthquake,0.67,0.86,0.146,3,automatic,ci,ci
2019-07-06T08:26:49.730Z,35.6543333,-117.333,6.91,3.42,ml,25,70,0.1251,0.37,ci,ci38460223,2019-07-10T08:10:46.040Z,"13km SSE of Trona, CA",earthquake,0.62,1.25,0.152,147,reviewed,ci,ci
2019-07-06T08:24:04.440Z,35.892,-117.7303333,3.13,2.74,ml,23,41,0.08787,0.23,ci,ci38460199,2019-07-06T08:27:58.607Z,"17km ESE of Little Lake, CA",earthquake,0.36,1.66,0.169,26,automatic,ci,ci
2019-07-06T08:23:19.300Z,35.9075,-117.6971667,7.43,2.49,ml,16,90,0.1064,0.09,ci,ci38460183,2019-07-06T08:27:04.600Z,"19km E of Little Lake, CA",earthquake,0.22,0.64,0.156,25,automatic,ci,ci
2019-07-06T08:22:03.710Z,35.67,-117.5503333,4.46,2.83,ml,25,59,0.11,0.16,ci,ci38460175,2019-07-06T08:25:43.592Z,"13km ENE of Ridgecrest, CA",earthquake,0.22,0.77,0.113,26,automatic,ci,ci
2019-07-06T08:20:29.690Z,35.9031667,-117.6955,5.11,2.67,ml,25,46,0.1094,0.22,ci,ci38460151,2019-07-06T08:24:19.587Z,"19km E of Little Lake, CA",earthquake,0.34,2.08,0.144,24,automatic,ci,ci
2019-07-06T08:18:29.010Z,35.6885,-117.5313333,4.84,2.76,ml,23,60,0.1163,0.16,ci,ci38460135,2019-07-06T20:20:03.597Z,"14km SW of Searles Valley, CA",earthquake,0.28,0.87,0.113,26,automatic,ci,ci
2019-07-06T08:17:56.220Z,35.9155,-117.7261667,1.6,2.63,ml,19,42,0.08161,0.19,ci,ci38460127,2019-07-06T08:21:50.541Z,"16km E of Little Lake, CA",earthquake,0.31,0.51,0.128,26,automatic,ci,ci
2019-07-06T08:15:28.050Z,35.84,-117.6758333,2.82,2.47,ml,21,44,0.0681,0.17,ci,ci38460087,2019-07-06T08:19:17.527Z,"23km ESE of Little Lake, CA",earthquake,0.26,0.44,0.13,25,automatic,ci,ci
2019-07-06T08:14:36.860Z,35.8618333,-117.6715,0.85,2.56,ml,19,54,0.0757,0.22,ci,ci38460079,2019-07-06T08:18:27.524Z,"23km ESE of Little Lake, CA",earthquake,0.35,0.77,0.098,25,automatic,ci,ci
2019-07-06T08:13:40.560Z,35.7896667,-117.6231667,8.1,2.7,ml,16,79,0.03335,0.19,ci,ci38460063,2019-07-06T08:17:33.522Z,"19km NNE of Ridgecrest, CA",earthquake,0.39,0.91,0.151,26,automatic,ci,ci
2019-07-06T08:12:55.220Z,35.7278333,-117.4638333,16.13,2.66,ml,14,191,0.1397,0.26,ci,ci38460055,2019-07-06T20:19:54.119Z,"7km SW of Searles Valley, CA",earthquake,0.86,1.66,0.182,29,automatic,ci,ci
2019-07-06T08:10:50.060Z,35.9143333,-117.7174988,2.35,3.62,mw,50,38,0.08852,0.14,ci,ci38460039,2019-07-10T08:04:51.040Z,"17km E of Little Lake, CA",earthquake,0.18,0.39,,4,reviewed,ci,ci
2019-07-06T08:10:00.720Z,35.8811667,-117.7098333,2.26,2.59,ml,21,43,0.08514,0.28,ci,ci38460031,2019-07-06T20:18:51.844Z,"19km ESE of Little Lake, CA",earthquake,0.43,0.68,0.189,26,automatic,ci,ci
2019-07-06T08:09:04.260Z,35.8483315,-117.6445007,12.05,2.7,ml,24,82,0.05016,0.41,ci,ci38460023,2019-07-06T08:19:50.570Z,"24km WNW of Searles Valley, CA",earthquake,0.65,1.57,0.245,25,automatic,ci,ci
2019-07-06T08:07:05.210Z,35.889,-117.7096667,3.67,2.7,ml,22,82,0.09195,0.16,ci,ci38460007,2019-07-06T08:10:49.643Z,"18km ESE of Little Lake, CA",earthquake,0.29,0.85,0.138,25,automatic,ci,ci
2019-07-06T08:06:16.190Z,35.8298333,-117.6758333,4.23,2.47,ml,15,69,0.06519,0.24,ci,ci38459999,2019-07-06T17:37:46.485Z,"23km N of Ridgecrest, CA",earthquake,0.44,0.97,0.209,5,automatic,ci,ci
2019-07-06T08:05:55.530Z,35.885,-117.7243333,7.09,2.57,ml,16,76,0.08309,0.16,ci,ci38459991,2019-07-06T08:09:36.357Z,"17km ESE of Little Lake, CA",earthquake,0.38,1.06,0.155,28,automatic,ci,ci
2019-07-06T08:05:23.070Z,35.6195,-117.4425,0.17,2.61,ml,18,96,0.03663,0.15,ci,ci38459983,2019-07-06T08:09:16.755Z,"17km SSW of Searles Valley, CA",earthquake,0.26,31.61,0.114,26,automatic,ci,ci
2019-07-06T08:04:42.270Z,35.8918333,-117.72,2.03,2.54,ml,23,42,0.09074,0.31,ci,ci38459975,2019-07-06T08:08:29.758Z,"18km ESE of Little Lake, CA",earthquake,0.5,0.9,0.156,25,automatic,ci,ci
2019-07-06T08:04:01.640Z,35.9486667,-117.6758333,6.17,2.59,ml,20,59,0.1151,0.25,ci,ci38459967,2019-07-06T23:19:04.355Z,"21km E of Little Lake, CA",earthquake,0.48,1.79,0.231,25,automatic,ci,ci
2019-07-06T08:00:59.320Z,35.7543335,-117.4781647,-0.78,3.19,ml,42,80,0.1148,0.61,ci,ci38459943,2019-07-10T08:00:16.040Z,"7km WSW of Searles Valley, CA",earthquake,0.64,1.16,0.285,22,reviewed,ci,ci
2019-07-06T07:59:47.780Z,35.6978333,-117.5131667,1.34,2.72,ml,25,62,0.1186,0.15,ci,ci38459927,2019-07-06T20:18:04.435Z,"12km SW of Searles Valley, CA",earthquake,0.22,0.51,0.194,26,automatic,ci,ci
2019-07-06T07:59:46.116Z,65.4297,-162.6133,5.7,2.8,ml,,,,0.72,ak,ak0198le0oe2,2019-07-10T07:56:42.040Z,"163km S of Kotzebue, Alaska",earthquake,,0.2,,,automatic,ak,ak
